AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
2288.364	0.447	2056.566	2056.566	140.0	2288.364	2	712.88	712.88	1	1.047
1403.819	0.328	1111.139	1041.231	340.0	1403.819	2	711.202	711.202	1	1.174
1846.164	0.204	1331.878	1031.805	240.0	1846.164	2	1640.0	1640.0	1	1.083
1469.666	0.315	1149.122	1024.414	640.0	1469.666	2	976.961	976.961	1	1.299
1479.978	0.264	1131.323	1027.823	300.0	1479.978	2	871.927	871.927	1	1.143
1537.683	0.258	1166.043	1025.161	340.0	1537.683	2	989.841	989.841	1	1.152
1401.297	0.411	1150.141	1041.553	620.0	1401.297	2	709.252	709.252	1	1.309
1548.784	0.304	1196.892	1024.755	500.0	1548.784	2	1105.941	1105.941	1	1.213
1662.3	0.246	1238.415	1026.388	140.0	1662.3	2	1323.311	1323.311	1	1.055
1465.579	0.265	1122.964	1032.532	160.0	1465.579	2	835.692	835.692	1	1.078
2020.825	0.404	2024.821	2024.821	701.769	2020.825	2	0.0	0.0	0	1.316
1463.336	0.328	1158.465	1034.477	640.0	1463.336	2	732.472	732.472	1	1.315
1615.114	0.258	1226.059	1033.845	780.0	1615.114	2	1034.331	1034.331	1	1.334
1945.009	0.51	2024.953	2024.953	728.209	1945.009	2	0.0	0.0	0	1.335
1379.421	0.398	1122.459	1025.366	320.0	1379.421	2	795.692	795.692	1	1.156
1386.199	0.273	1072.375	1027.656	440.0	1386.199	2	662.948	662.948	1	1.234
1741.143	0.212	1276.614	1019.331	740.0	1741.143	2	1441.361	1441.361	1	1.284
1122.135	0.592	1027.693	1027.693	520.0	1122.135	2	256.463	256.463	1	1.334
1935.299	0.412	2013.698	2013.698	601.088	1935.299	2	0.0	0.0	0	1.289
2134.45	0.387	2016.354	2016.354	1000.0	2134.45	2	282.041	282.041	1	1.406
1650.238	0.247	1231.924	1024.05	280.0	1650.238	2	1289.887	1289.887	1	1.112
1280.825	1.081	1280.825	1280.825	400.0	1280.825	1	0.0	0.0	0	1.338
1283.038	1.072	1283.038	1283.038	240.0	1283.038	1	0.0	0.0	0	1.201
2908.724	0.176	2138.777	2028.08	140.0	2908.724	2	1759.728	1759.728	1	1.035
2318.067	0.226	2027.001	2027.001	300.0	2318.067	2	552.29	552.29	1	1.109
1975.055	0.634	2021.178	2021.178	840.0	1975.055	2	300.091	300.091	1	1.333
1903.327	0.523	2032.211	2032.211	492.698	1903.327	2	0.0	0.0	0	1.238
1422.442	0.407	1164.03	1042.329	460.0	1422.442	2	747.302	747.302	1	1.223
1624.819	0.367	1624.819	1624.819	720.0	1624.819	1	0.0	0.0	0	1.488
1333.559	0.428	1105.623	1033.554	940.0	1333.559	2	603.492	603.492	1	1.515
1829.108	0.217	1829.108	1829.108	860.0	1829.108	1	0.0	0.0	0	1.511
1912.739	0.356	1912.739	1912.739	600.0	1912.739	1	0.0	0.0	0	1.335
2197.918	0.458	2019.981	2019.981	1080.0	2197.918	2	615.51	615.51	1	1.389
2603.775	0.111	1735.294	1034.456	720.0	2603.775	2	2888.707	2888.707	1	1.173
634.522	2.002	1066.639	1066.639	213.787	951.075	2	0.0	0.0	0	1.169
1658.119	1.026	2028.478	2028.478	503.039	1658.119	2	0.0	0.0	0	1.235
1449.684	0.386	1169.503	1029.097	200.0	1449.684	2	1001.451	1001.451	1	1.089
2241.124	0.168	1553.097	1034.511	240.0	2241.124	2	2449.478	2449.478	1	1.065
2384.097	0.167	1646.002	1030.69	240.0	2384.097	2	2696.508	2696.508	1	1.061
1738.995	0.248	1299.63	1033.122	580.0	1738.995	2	1376.19	1376.19	1	1.22
1043.911	2.183	1043.911	1043.911	537.596	1043.911	2	0.0	0.0	0	1.526
2089.671	0.322	2017.165	2017.165	260.0	2089.671	2	189.161	189.161	1	1.11
1626.521	0.252	1223.921	1038.53	300.0	1626.521	2	1195.601	1195.601	1	1.124
641.935	1.876	1028.894	1028.894	920.0	1008.182	2	244.989	244.989	1	1.628
994.465	0.88	1029.707	1029.707	460.0	994.465	2	299.683	299.683	1	1.291
1913.52	0.58	1913.52	1913.52	1660.0	1913.52	1	0.0	0.0	0	2.006
2014.315	0.274	1496.771	1029.873	180.0	2014.315	2	2190.295	2190.295	1	1.052
2081.564	0.381	2020.649	2020.649	220.0	2081.564	2	238.821	238.821	1	1.09
2087.947	0.389	2019.456	2019.456	680.0	2087.947	2	192.381	192.381	1	1.284
1970.185	0.621	2021.955	2021.955	240.0	1970.185	2	378.141	378.141	1	1.093
1612.448	0.481	1370.513	1036.161	320.0	1612.448	2	1663.22	1663.22	1	1.11
1117.508	0.812	1117.508	1037.484	380.0	1117.508	2	747.438	747.438	1	1.191
1027.61	0.856	1038.638	1038.638	140.0	1027.61	2	375.782	375.782	1	1.083
2195.203	0.328	2027.876	2027.876	1000.0	2195.203	2	258.821	258.821	1	1.41
2479.75	0.222	2045.928	2045.928	180.0	2479.75	2	747.71	747.71	1	1.06
1823.726	0.21	1332.246	1056.415	300.0	1823.726	2	1512.29	1512.29	1	1.109
1806.754	0.206	1311.127	1028.751	300.0	1806.754	2	1555.51	1555.51	1	1.108
1388.05	0.516	1197.392	1038.184	240.0	1388.05	2	1047.891	1047.891	1	1.105
2805.043	0.117	1845.488	1036.307	120.0	2805.043	2	3451.156	3451.156	1	1.026
3071.47	0.106	1997.395	1031.589	120.0	3071.47	2	3915.556	3915.556	1	1.023
1910.806	0.205	1384.081	1040.742	320.0	1910.806	2	1729.66	1729.66	1	1.108
2230.452	0.378	2040.561	2040.561	760.0	2230.452	2	236.19	236.19	1	1.288
1528.082	0.42	1260.962	1094.277	760.0	1528.082	2	836.961	836.961	1	1.356
1825.069	0.545	1825.069	1825.069	720.0	1825.069	1	0.0	0.0	0	1.43
2403.499	0.152	1660.641	1035.866	1040.0	2403.499	2	2600.408	2600.408	1	1.272
2335.693	0.123	1575.619	1039.315	240.0	2335.693	2	2475.918	2475.918	1	1.065
2348.024	0.306	2046.066	2046.066	860.0	2348.024	2	570.34	570.34	1	1.306
639.113	2.209	1037.265	1037.265	1062.766	903.421	2	0.0	0.0	0	2.005
1036.803	1.159	1036.803	1036.803	700.0	1036.803	1	0.0	0.0	0	1.782
1105.192	0.88	1105.192	1062.517	780.0	1105.192	2	453.832	453.832	1	1.445
1977.276	0.553	1977.276	1977.276	1120.0	1977.276	1	0.0	0.0	0	1.626
2099.747	0.334	2027.706	2027.706	800.0	2099.747	2	107.891	107.891	1	1.35
1885.478	0.286	1425.614	1033.369	680.0	1885.478	2	1845.76	1845.76	1	1.222
2657.422	0.109	1757.497	1032.485	540.0	2657.422	2	3099.637	3099.637	1	1.125
1330.849	1.102	1330.849	1330.849	500.0	1330.849	1	0.0	0.0	0	1.414
2679.954	0.166	2027.612	2027.612	240.0	2679.954	2	1225.669	1225.669	1	1.07
2223.14	0.136	1514.786	1027.343	120.0	2223.14	2	2321.769	2321.769	1	1.034
1361.454	0.339	1087.93	1040.369	820.0	1361.454	2	583.492	583.492	1	1.45
1355.762	1.144	1355.762	1355.762	960.0	1355.762	1	0.0	0.0	0	1.81
640.352	1.984	1041.652	1041.652	820.0	965.613	2	1.043	1.043	1	1.63
1315.215	1.089	1315.215	1315.215	520.0	1315.215	1	0.0	0.0	0	1.43
1048.461	0.881	1048.461	1032.435	660.0	1048.461	2	400.952	400.952	1	1.397
2374.327	0.298	2029.794	2029.794	520.0	2374.327	2	627.846	627.846	1	1.178
2436.392	0.189	1700.272	1040.028	220.0	2436.392	2	2862.268	2862.268	1	1.053
2062.762	0.276	2062.762	2062.762	1120.0	2062.762	1	0.0	0.0	0	1.599
1661.918	0.216	1228.487	1037.637	240.0	1661.918	2	1187.211	1187.211	1	1.099
1510.679	0.2	1127.414	1028.092	320.0	1510.679	2	804.082	804.082	1	1.157
1255.758	0.349	1037.077	1037.077	180.0	1255.758	2	386.122	386.122	1	1.111
1551.237	0.303	1197.605	1030.644	240.0	1551.237	2	1137.551	1137.551	1	1.102
2456.112	0.148	1674.878	1042.354	260.0	2456.112	2	2777.778	2777.778	1	1.065
1965.6	0.539	1965.6	1965.6	800.0	1965.6	1	0.0	0.0	0	1.439
1758.343	0.185	1270.588	1034.516	300.0	1758.343	2	1381.361	1381.361	1	1.115
1907.157	0.16	1347.157	1036.642	440.0	1907.157	2	1660.0	1660.0	1	1.153
2432.308	0.294	2043.032	2043.032	340.0	2432.308	2	822.54	822.54	1	1.112
1005.133	0.886	1033.338	1033.338	500.0	1005.133	2	339.683	339.683	1	1.317
3783.505	0.096	2588.488	2041.449	140.0	3783.505	2	3315.465	3315.465	1	1.025
974.922	0.927	1038.442	1038.442	440.0	974.922	2	220.363	220.363	1	1.305
2080.448	0.329	2027.594	2027.594	500.0	2080.448	2	100.907	100.907	1	1.217
2094.729	0.382	2016.361	2016.361	520.0	2094.729	2	250.431	250.431	1	1.212
1931.572	0.54	1931.572	1931.572	820.0	1931.572	1	0.0	0.0	0	1.458
1987.041	0.2	1422.998	1028.595	340.0	1987.041	2	1898.639	1898.639	1	1.108
1680.847	0.218	1247.416	1028.12	840.0	1680.847	2	1227.211	1227.211	1	1.346
2030.192	0.395	2017.322	2017.322	540.0	2030.192	2	107.891	107.891	1	1.236
1894.172	0.521	2022.022	2022.022	692.698	1894.172	2	0.0	0.0	0	1.335
2022.335	0.426	2022.335	2022.335	1039.138	2022.335	2	0.0	0.0	0	1.514
1411.393	0.324	1113.277	1033.465	200.0	1411.393	2	667.438	667.438	1	1.101
1251.044	0.424	1034.718	1033.698	380.0	1251.044	2	490.612	490.612	1	1.22
2684.64	0.132	1802.137	1032.106	880.0	2684.64	2	3192.517	3192.517	1	1.199
2084.882	0.275	1553.617	1034.447	800.0	2084.882	2	2241.769	2241.769	1	1.226
2239.584	0.194	1582.247	1040.058	680.0	2239.584	2	2441.088	2441.088	1	1.185
2019.61	0.423	2019.61	2019.61	770.748	2019.61	2	0.0	0.0	0	1.384
2263.297	0.305	2014.852	2014.852	840.0	2263.297	2	538.866	538.866	1	1.309
2040.132	0.276	1521.057	1031.763	680.0	2040.132	2	2240.499	2240.499	1	1.197
1604.543	0.548	1604.543	1604.543	880.0	1604.543	1	0.0	0.0	0	1.601
989.043	0.867	1025.27	1025.27	220.0	989.043	2	382.902	382.902	1	1.137
1680.414	0.358	1324.767	1029.618	320.0	1680.414	2	1605.17	1605.17	1	1.112
1682.868	0.67	1682.868	1029.306	700.0	1682.868	2	2766.168	2766.168	1	1.175
2577.197	0.326	2037.225	2023.661	460.0	2577.197	2	1399.819	1399.819	1	1.128
3183.691	0.19	2328.045	2021.465	960.0	3183.691	2	2363.447	2363.447	1	1.21
3048.032	0.222	2276.668	2025.593	1000.0	3048.032	2	2079.637	2079.637	1	1.232
2303.728	0.166	1587.402	1030.179	220.0	2303.728	2	2500.408	2500.408	1	1.058
3136.973	0.189	2290.034	2031.183	340.0	3136.973	2	2257.007	2257.007	1	1.075
3421.042	0.164	2447.92	2025.33	600.0	3421.042	2	2804.626	2804.626	1	1.12
3239.077	0.153	2331.032	2027.531	1020.0	3239.077	2	2320.227	2320.227	1	1.225
1271.134	0.54	1106.599	1030.203	320.0	1271.134	2	734.422	734.422	1	1.162
1794.294	0.287	1358.811	1029.647	260.0	1794.294	2	1683.22	1683.22	1	1.09
2375.917	0.348	2017.478	2017.478	480.0	2375.917	2	868.98	868.98	1	1.155
2561.92	0.146	1733.278	1023.856	660.0	2561.92	2	3061.587	3061.587	1	1.155
1537.447	0.484	1308.089	1034.847	360.0	1537.447	2	1512.29	1512.29	1	1.131
1802.74	0.362	1426.776	1026.116	1020.0	1802.74	2	1787.71	1787.71	1	1.339
2555.834	0.332	2031.535	2018.539	920.0	2555.834	2	1315.329	1315.329	1	1.263
2978.17	0.143	1991.503	1032.407	980.0	2978.17	2	3854.286	3854.286	1	1.193
2519.222	0.336	2015.169	2015.169	860.0	2519.222	2	1222.449	1222.449	1	1.253
1997.669	0.412	2019.208	2019.208	851.429	1997.669	2	0.0	0.0	0	1.396
1731.258	0.244	1286.088	1033.207	320.0	1731.258	2	1351.02	1351.02	1	1.12
2503.59	0.249	2026.055	2026.055	720.0	2503.59	2	703.81	703.81	1	1.23
2230.811	0.262	2016.426	2016.426	220.0	2230.811	2	376.19	376.19	1	1.083
1336.155	0.562	1171.62	1038.648	1260.0	1336.155	2	674.422	674.422	1	1.638
2155.367	0.368	2017.41	2017.41	320.0	2155.367	2	364.58	364.58	1	1.122
1030.91	2.153	1030.91	1030.91	477.596	1030.91	2	0.0	0.0	0	1.467
1900.866	0.354	1900.866	1900.866	580.0	1900.866	1	0.0	0.0	0	1.324
1377.371	0.396	1118.958	1024.872	220.0	1377.371	2	827.302	827.302	1	1.106
1132.197	0.813	1132.197	1040.344	480.0	1132.197	2	689.252	689.252	1	1.239
2266.616	0.435	2017.47	2017.47	320.0	2266.616	2	782.54	782.54	1	1.105
1475.327	0.487	1257.462	1024.06	340.0	1475.327	2	1394.376	1394.376	1	1.13
2034.548	0.633	2040.959	2040.959	860.0	2034.548	2	421.361	421.361	1	1.331
1674.475	1.012	2025.292	2025.292	503.583	1674.475	2	0.0	0.0	0	1.229
1234.588	1.084	1234.588	1234.588	200.0	1234.588	1	0.0	0.0	0	1.176
1983.416	0.205	1433.885	1036.263	820.0	1983.416	2	1777.37	1777.37	1	1.266
1464.597	0.277	1137.462	1025.539	920.0	1464.597	2	742.812	742.812	1	1.469
2206.711	0.196	1565.96	1029.736	760.0	2206.711	2	2428.209	2428.209	1	1.212
2061.164	0.206	1495.048	1049.354	860.0	2061.164	2	1950.249	1950.249	1	1.271
2510.239	0.286	2038.778	2038.778	640.0	2510.239	2	1061.315	1061.315	1	1.197
2255.39	0.446	2016.604	2016.604	860.0	2255.39	2	758.05	758.05	1	1.293
3184.468	0.122	2292.803	2021.584	1200.0	3184.468	2	1955.147	1955.147	1	1.285
2093.183	0.605	2023.578	2023.578	900.0	2093.183	2	643.356	643.356	1	1.319
3010.913	0.132	2176.295	2049.736	120.0	3010.913	2	1806.168	1806.168	1	1.03
2016.704	0.175	1422.282	1029.372	260.0	2016.704	2	1930.249	1930.249	1	1.082
1968.836	0.344	1531.92	1031.625	600.0	1968.836	2	2195.329	2195.329	1	1.172
1992.623	0.24	1469.819	1045.665	740.0	1992.623	2	1836.825	1836.825	1	1.236
1771.35	0.295	1355.024	1042.719	780.0	1771.35	2	1475.51	1475.51	1	1.281
1658.884	0.296	1270.421	1035.122	320.0	1658.884	2	1349.751	1349.751	1	1.124
641.925	2.022	1040.762	1040.762	803.991	955.927	2	0.0	0.0	0	1.64
1376.539	1.077	1376.539	1376.539	200.0	1376.539	1	0.0	0.0	0	1.157
1417.23	0.325	1119.114	1039.832	160.0	1417.23	2	647.438	647.438	1	1.081
3060.255	0.159	2238.124	2023.5	1000.0	3060.255	2	1930.658	1930.658	1	1.243
1520.574	0.579	1520.574	1520.574	1160.0	1520.574	1	0.0	0.0	0	1.884
1675.121	0.538	1675.121	1675.121	500.0	1675.121	1	0.0	0.0	0	1.321
1624.642	0.376	1624.642	1624.642	940.0	1624.642	1	0.0	0.0	0	1.653
609.258	1.962	1045.294	1045.294	193.787	925.811	2	0.0	0.0	0	1.153
955.92	0.93	1029.577	1029.577	380.0	955.92	2	185.533	185.533	1	1.27
1039.457	0.843	1039.457	1034.771	240.0	1039.457	2	533.832	533.832	1	1.137
594.864	1.806	1028.189	1028.189	280.0	963.662	2	235.193	235.193	1	1.19
642.898	2.228	1042.941	1042.941	1052.971	904.655	2	0.0	0.0	0	2.006
1103.434	0.809	1103.434	1025.785	260.0	1103.434	2	754.422	754.422	1	1.132
1114.165	0.821	1114.165	1039.098	240.0	1114.165	2	711.202	711.202	1	1.123
1030.271	0.995	1030.271	1028.768	1480.0	1030.271	2	162.313	162.313	1	2.071
1465.174	1.126	1465.174	1465.174	900.0	1465.174	1	0.0	0.0	0	1.692
1265.953	1.252	1265.953	1265.953	1280.0	1265.953	1	0.0	0.0	0	2.266
1331.913	0.524	1152.865	1033.319	280.0	1331.913	2	908.571	908.571	1	1.13
1385.954	0.561	1214.646	1076.328	940.0	1385.954	2	815.692	815.692	1	1.457
1824.082	0.352	1430.704	1032.79	280.0	1824.082	2	1907.029	1907.029	1	1.089
1172.04	0.778	1172.04	1035.547	220.0	1172.04	2	958.231	958.231	1	1.099
1146.132	0.811	1146.132	1043.646	220.0	1146.132	2	724.082	724.082	1	1.108
1580.609	0.37	1259.793	1035.402	180.0	1580.609	2	1326.531	1326.531	1	1.07
1686.199	0.362	1334.907	1040.902	360.0	1686.199	2	1570.34	1570.34	1	1.128
1530.484	0.378	1227.082	1034.324	300.0	1530.484	2	1187.211	1187.211	1	1.124
2330.021	0.354	2024.28	2024.28	540.0	2330.021	2	812.88	812.88	1	1.182
595.642	2.057	1026.522	1026.522	453.107	877.366	2	0.0	0.0	0	1.402
1005.775	0.882	1038.318	1038.318	200.0	1005.775	2	271.293	271.293	1	1.126
1036.422	0.513	1037.578	1037.578	308.481	1036.422	2	0.0	0.0	0	1.268
1033.223	0.851	1034.785	1034.785	280.0	1033.223	2	479.002	479.002	1	1.163
2029.027	1.063	2029.027	2029.027	759.138	2029.027	2	0.0	0.0	0	1.376
984.053	0.892	1031.561	1031.561	300.0	984.053	2	313.243	313.243	1	1.196
1042.4	0.848	1042.4	1037.945	160.0	1042.4	2	502.222	502.222	1	1.092
612.337	2.098	1045.672	1045.672	484.717	891.158	2	0.0	0.0	0	1.435
941.206	0.961	1037.111	1037.111	440.0	941.206	2	4.263	4.263	1	1.332
588.831	1.93	1026.799	1026.799	200.0	905.384	2	46.213	46.213	1	1.158
1525.289	0.484	1297.866	1029.523	360.0	1525.289	2	1489.07	1489.07	1	1.132
602.319	2.165	1033.077	1033.077	685.986	860.823	2	0.0	0.0	0	1.663
633.411	2.113	1033.751	1033.751	961.497	918.037	2	0.0	0.0	0	1.845
1394.774	0.504	1197.344	1027.2	240.0	1394.774	2	1129.161	1129.161	1	1.101
2453.982	0.252	2015.495	2015.495	840.0	2453.982	2	852.336	852.336	1	1.277
1031.088	2.227	1031.088	1031.088	1089.206	1031.088	2	0.0	0.0	0	2.078
622.903	2.072	1028.78	1028.78	978.277	913.334	2	0.0	0.0	0	1.842
594.551	1.868	1033.178	1033.178	280.0	937.226	2	150.703	150.703	1	1.204
592.049	2.108	1033.344	1033.344	371.156	859.26	2	0.0	0.0	0	1.347
1480.256	0.313	1154.487	1019.244	580.0	1480.256	2	1011.791	1011.791	1	1.267
1484.077	0.312	1156.566	1022.56	600.0	1484.077	2	1023.401	1023.401	1	1.275
1917.207	0.143	1341.207	1029.718	320.0	1917.207	2	1640.0	1640.0	1	1.111
1718.159	0.552	1718.159	1718.159	960.0	1718.159	1	0.0	0.0	0	1.617
1050.218	0.849	1050.218	1031.441	580.0	1050.218	2	533.832	533.832	1	1.331
966.184	1.066	966.184	966.184	280.0	966.184	1	0.0	0.0	0	1.309
1462.181	0.387	1180.549	1028.701	520.0	1462.181	2	1033.061	1033.061	1	1.231
1083.196	0.805	1083.196	1023.525	120.0	1083.196	2	731.202	731.202	1	1.062
1804.723	0.539	1804.723	1804.723	720.0	1804.723	1	0.0	0.0	0	1.43
1354.361	1.154	1354.361	1354.361	1100.0	1354.361	1	0.0	0.0	0	1.937
2199.241	0.171	1535.159	1030.978	640.0	2199.241	2	2301.769	2301.769	1	1.181
2976.177	0.113	2135.127	2017.417	380.0	2976.177	2	1704.898	1704.898	1	1.097
1380.936	0.535	1380.936	1380.936	240.0	1380.936	1	0.0	0.0	0	1.186
1031.503	2.224	1031.503	1031.503	644.036	1031.503	2	0.0	0.0	0	1.66
1287.368	0.538	1119.93	1035.423	300.0	1287.368	2	749.252	749.252	1	1.149
1138.578	0.578	1031.774	1031.774	180.0	1138.578	2	306.122	306.122	1	1.111
1047.744	0.864	1054.928	1054.928	240.0	1047.744	2	467.392	467.392	1	1.141
1105.552	1.106	1105.552	1105.552	440.0	1105.552	1	0.0	0.0	0	1.44
916.098	0.96	1031.44	1031.44	210.567	916.098	2	0.0	0.0	0	1.163
2117.259	0.389	2012.764	2012.764	840.0	2117.259	2	247.211	247.211	1	1.346
941.934	0.955	1025.691	1025.691	660.0	941.934	2	135.873	135.873	1	1.494
2542.74	0.213	2015.866	2015.866	500.0	2542.74	2	956.689	956.689	1	1.155
2759.338	0.202	2064.78	2023.692	420.0	2759.338	2	1444.308	1444.308	1	1.113
2606.997	0.189	2025.001	2025.001	540.0	2606.997	2	1026.349	1026.349	1	1.164
1296.475	1.105	1296.475	1296.475	720.0	1296.475	1	0.0	0.0	0	1.614
1097.353	1.086	1097.353	1097.353	240.0	1097.353	1	0.0	0.0	0	1.237
1449.24	1.065	1449.24	1449.24	300.0	1449.24	1	0.0	0.0	0	1.221
1301.27	0.531	1128.995	1025.616	320.0	1301.27	2	847.302	847.302	1	1.155
1221.586	0.444	1032.624	1032.624	620.0	1221.586	2	342.902	342.902	1	1.387
1247.924	0.548	1089.193	1033.494	460.0	1247.924	2	684.762	684.762	1	1.241
2043.53	0.278	2043.53	2043.53	980.0	2043.53	1	0.0	0.0	0	1.534
1569.446	0.275	1569.446	1569.446	800.0	1569.446	1	0.0	0.0	0	1.56
1574.987	0.273	1574.987	1574.987	860.0	1574.987	1	0.0	0.0	0	1.597
928.954	1.012	1054.676	1054.676	320.227	928.954	2	0.0	0.0	0	1.263
1036.257	0.633	1023.554	1023.554	640.0	1036.257	2	164.263	164.263	1	1.483
1082.257	0.612	1037.442	1037.442	220.0	1082.257	2	220.363	220.363	1	1.153
1230.331	1.139	1230.331	1230.331	860.0	1230.331	1	0.0	0.0	0	1.796
1012.069	1.074	1012.069	1012.069	240.0	1012.069	1	0.0	0.0	0	1.255
1149.749	0.573	1022.598	1022.598	460.0	1149.749	2	460.952	460.952	1	1.277
1786.715	0.364	1786.715	1786.715	920.0	1786.715	1	0.0	0.0	0	1.562
1158.688	0.57	1031.598	1031.598	240.0	1158.688	2	364.172	364.172	1	1.143
1732.581	0.548	1732.581	1732.581	1000.0	1732.581	1	0.0	0.0	0	1.633
959.112	0.9	1025.079	1025.079	320.0	959.112	2	255.193	255.193	1	1.217
1187.774	0.569	1043.556	1040.31	380.0	1187.774	2	490.612	490.612	1	1.22
992.288	0.869	1023.412	1023.412	380.0	992.288	2	382.902	382.902	1	1.237
991.262	0.873	1027.969	1027.969	160.0	991.262	2	251.293	251.293	1	1.101
1606.42	0.567	1606.42	1606.42	1200.0	1606.42	1	0.0	0.0	0	1.847
964.484	0.894	1026.981	1026.981	240.0	964.484	2	258.413	258.413	1	1.16
887.818	1.046	1044.73	1044.73	324.717	887.818	2	0.0	0.0	0	1.291
1101.959	0.598	1030.486	1030.486	200.0	1101.959	2	190.023	190.023	1	1.132
973.517	0.937	1031.648	1031.648	700.0	973.517	2	197.143	197.143	1	1.494
964.213	0.966	1036.579	1036.579	900.0	964.213	2	67.483	67.483	1	1.668
1449.855	0.543	1449.855	1449.855	740.0	1449.855	1	0.0	0.0	0	1.554
946.742	0.924	1023.268	1023.268	420.0	946.742	2	185.533	185.533	1	1.299
635.479	2.152	1044.01	1044.01	1036.327	911.397	2	0.0	0.0	0	1.939
990.368	0.863	1025.025	1025.025	240.0	990.368	2	294.512	294.512	1	1.149
1398.402	1.125	1398.402	1398.402	1180.0	1398.402	1	0.0	0.0	0	1.949
611.29	2.12	1025.85	1025.85	1047.937	884.306	2	0.0	0.0	0	1.96
1621.526	1.091	1621.526	1621.526	760.0	1621.526	1	0.0	0.0	0	1.511
1110.933	0.813	1110.933	1030.965	440.0	1110.933	2	694.422	694.422	1	1.223
607.134	2.035	1040.348	1040.348	326.667	900.467	2	0.0	0.0	0	1.278
1108.33	1.176	1108.33	1108.33	920.0	1108.33	1	0.0	0.0	0	1.976
931.149	1.145	931.149	931.149	480.0	931.149	1	0.0	0.0	0	1.59
1270.908	1.116	1270.908	1270.908	800.0	1270.908	1	0.0	0.0	0	1.703
598.958	1.954	1034.518	1034.518	303.991	912.96	2	0.0	0.0	0	1.242
1805.324	1.078	1805.324	1805.324	560.0	1805.324	1	0.0	0.0	0	1.335
595.023	1.807	1028.17	1028.17	260.0	963.821	2	255.193	255.193	1	1.176
1006.878	1.125	1006.878	1006.878	780.0	1006.878	1	0.0	0.0	0	1.872
1747.972	0.557	1747.972	1747.972	940.0	1747.972	1	0.0	0.0	0	1.599
1739.524	0.359	1739.524	1739.524	480.0	1739.524	1	0.0	0.0	0	1.297
968.777	0.934	1039.555	1039.555	480.0	968.777	2	177.143	177.143	1	1.339
1094.889	0.609	1029.141	1029.141	480.0	1094.889	2	264.989	264.989	1	1.328
1629.866	0.365	1629.866	1629.866	720.0	1629.866	1	0.0	0.0	0	1.484
1020.55	0.931	1062.837	1062.837	480.0	1020.55	2	178.413	178.413	1	1.32
1028.97	0.87	1039.707	1039.707	280.0	1028.97	2	440.952	440.952	1	1.169
1052.711	2.277	1052.711	1052.711	612.426	1052.711	2	0.0	0.0	0	1.62
688.095	2.314	1044.283	1044.283	532.971	949.852	2	0.0	0.0	0	1.509
934.056	1.148	934.056	934.056	800.0	934.056	1	0.0	0.0	0	1.983
1691.087	0.551	1691.087	1691.087	780.0	1691.087	1	0.0	0.0	0	1.509
1101.234	1.102	1101.234	1101.234	260.0	1101.234	1	0.0	0.0	0	1.26
2033.677	0.546	2033.677	2033.677	1077.188	2033.677	2	0.0	0.0	0	1.549
617.907	1.902	1041.183	1041.183	540.0	960.583	2	130.703	130.703	1	1.394
1166.382	0.784	1166.382	1032.106	200.0	1166.382	2	963.401	963.401	1	1.092
618.943	2.005	1039.355	1039.355	568.617	926.789	2	0.0	0.0	0	1.462
1134.22	0.59	1033.631	1033.631	360.0	1134.22	2	339.683	339.683	1	1.228
1429.288	0.401	1165.07	1029.607	580.0	1429.288	2	893.741	893.741	1	1.274
1188.414	0.569	1044.196	1033.705	220.0	1188.414	2	490.612	490.612	1	1.127
1021.207	0.926	1040.483	1040.483	760.0	1021.207	2	290.023	290.023	1	1.503
1707.49	0.27	1707.49	1707.49	600.0	1707.49	1	0.0	0.0	0	1.38
1633.695	0.374	1305.622	1040.611	580.0	1633.695	2	1464.58	1464.58	1	1.221
1999.904	0.166	1437.646	1057.162	800.0	1999.904	2	1591.61	1591.61	1	1.277
1987.571	0.164	1420.798	1042.479	780.0	1987.571	2	1614.83	1614.83	1	1.268
1162.154	0.835	1162.154	1033.754	780.0	1162.154	2	687.438	687.438	1	1.392
1803.134	0.363	1428.621	1062.32	120.0	1803.134	2	1676.1	1676.1	1	1.04
1886.789	0.549	1886.789	1886.789	740.0	1886.789	1	0.0	0.0	0	1.43
1813.316	0.542	1813.316	1813.316	720.0	1813.316	1	0.0	0.0	0	1.43
1790.4	0.929	2028.248	2028.248	600.0	1790.4	2	476.19	476.19	1	1.228
2020.966	0.859	2023.9	2023.9	900.0	2020.966	2	1141.179	1141.179	1	1.271
639.704	2.069	1044.105	1044.105	763.447	938.842	2	0.0	0.0	0	1.638
1743.955	0.544	1743.955	1743.955	500.0	1743.955	1	0.0	0.0	0	1.312
2061.246	1.063	2061.246	2061.246	404.308	2061.246	2	0.0	0.0	0	1.197
1095.765	0.879	1095.765	1049.905	780.0	1095.765	2	282.222	282.222	1	1.448
1668.582	1.039	2040.509	2040.509	506.259	1668.582	2	0.0	0.0	0	1.24
1742.7	0.989	2030.823	2030.823	660.0	1742.7	2	117.551	117.551	1	1.28
1050.24	0.861	1050.24	1043.62	220.0	1050.24	2	399.002	399.002	1	1.128
1576.842	0.491	1346.517	1032.368	800.0	1576.842	2	1543.9	1543.9	1	1.289
1468.471	0.373	1468.471	1468.471	720.0	1468.471	1	0.0	0.0	0	1.549
